期間,20231120,20240229
のぞみ340,up,◆,11月26日・12月1・8・10・14・15・24～27日・1月1・5・7・8・20・21・27日・2月12・15・17・21・22・25日運転
のぞみ122,up,◆,11月23・25日・12月2・3・9・16・23・28～31日・1月2～4・6日・2月9・10・23・24日運転
のぞみ342,up,◆,1月2～4日運転
のぞみ14,up,☆,N700S車両で運転
のぞみ344,up,◆,12月16・29～31日・1月2～4日・2月10・23日運転
のぞみ222,up,◆,11月23・25日・12月8・12・29～31日・2月10・23日は運休
のぞみ124,up,◆,11月23・25日・12月8・12・29～31日・2月10・23日運転
のぞみ346,up,◆,11月23・25・26日・12月2・23・29～31日・1月2～8日・2月10・12・23・25日運転
のぞみ348,up,◆,12月29日・1月2～4日運転
のぞみ350,up,◆,1月2～4日・2月12・25日運転
のぞみ126,up,◆,11月23日・12月29・30日・2月10・23日運転
のぞみ352,up,◆,11月24・26・29日～12月1・7・10～15・18～22日・1月8・12・14～19・21～26・28日～2月1・4～8・12～15・19～21・25～29日運転
のぞみ128,up,◆,11月20～23・25・27日・12月2・3・9・16・17・23日～1月7・13・20・27日・2月3・9～11・16～18・22～24日運転
のぞみ354,up,◆,11月25・26日・12月4・8・9・14・15・29日～1月8日・2月12・25日運転
のぞみ356,up,◆,11月22・26日・12月1・3・8・16・24・26・27日・1月1・7・8・21日・2月9・15・22日運転
のぞみ130,up,◆,11月23・28日・12月10・28～31日・1月5日・2月10・12・23・25日運転
のぞみ130,up,◆,11月25日・12月2・5・9・23日・1月2～4・6日・2月24日運転
のぞみ358,up,◆,1月2～4日運転
のぞみ360,up,◆,11月26日・12月16・29～31日・1月2～5・7・8日・2月12・25日運転
のぞみ362,up,◆,11月25・26日・12月6・8・29日～1月8日・2月10・12・25日運転
のぞみ364,up,◆,11月26日・12月31日・1月2～5日・2月12・25日運転
のぞみ366,up,◆,11月26日・12月29日・1月2・5・7・8日・2月12・25日運転
のぞみ134,up,◆,12月31日・1月3・4日・2月10・23日運転
のぞみ368,up,◆,11月20・21・24・27日～12月1・4・5・7・8・11～15・17～22日・1月9・12日～2月9・11～16・18～22・25～29日運転
のぞみ136,up,◆,11月22・23・25・26日・12月2・3・9・10・16・23日～1月8日・2月10・17・23・24日運転
こだま726,up,☆,N700S車両で運転
のぞみ370,up,◆,11月22・25・26日・12月1・7・8・13・15・16・20・29・30日・1月1～8日・2月10・12・25日運転
のぞみ372,up,◆,11月24～27日・12月2～6・9～11・14・17・18・21・22・24・26・27日・1月1・8・14・19・21・26・28日・2月4・8・9・15・16・18・19・22・24・26日運転
のぞみ138,up,◆,12月29～31日・1月2～5日・2月12・25日運転
のぞみ138,up,◆,11月23日・12月28日・1月6・7日・2月10・23日運転
のぞみ374,up,◆,11月26日・12月1・8日・1月2～5・8日・2月12・25日運転
のぞみ376,up,◆,11月26日・12月16・29日～1月8日・2月12・25日運転
のぞみ226,up,◆,12月29～31日・1月2～5日は運休
のぞみ140,up,◆,12月29～31日・1月2～5日運転
のぞみ378,up,◆,11月22・23・25・26・28日・12月3・6・9・10・15・17・28日～1月8・21日・2月9・12・18・22・25日運転
のぞみ380,up,◆,11月26日・1月2～4日・2月12・25日運転
のぞみ382,up,◆,11月26日・12月2日・1月2～5・7・8日・2月12・25日運転
のぞみ384,up,◆,11月20～22・24・25・27日～12月8・11～24・26日・1月9日～2月9・11・13～22・24・26～29日運転
のぞみ144,up,◆,11月23・26日・12月10・25・27日～1月8日・2月10・12・23・25日運転
のぞみ386,up,◆,11月21・22・25・26・28～30日・12月3・8～10・15～17・20・29・31日～1月8・19・21日・2月4・9・10・12・18・22・25日運転
のぞみ388,up,◆,11月20・22～25・27日・12月1・3・4・9～11・13・14・17～19・21・22・24・25日・1月1・14・18・21～23・25・26・28日・2月2・4・7～11・13～22・24・26～29日運転
のぞみ146,up,◆,11月26日・12月26日・1月2～6日運転
のぞみ146,up,◆,12月27～31日・1月7・8日・2月12・23・25日運転
のぞみ390,up,◆,11月25・26日・12月3・5・7・10・17・29日～1月8日・2月12・18・25日運転
のぞみ392,up,◆,11月26日・12月3・8日・1月1～8日・2月12・25日運転
のぞみ228,up,◆,12月31日・1月2～5日は運休
のぞみ146,up,◆,12月31日・1月2～5日運転
のぞみ394,up,◆,11月20～29日・12月1・3・4・6・7・9・10・12・15・17・18・22・28日～1月8・12・14・21・28日・2月4・9・11・12・16・18・22～26日運転
のぞみ396,up,◆,11月26日・1月2～4・8日・2月12・25日運転
のぞみ398,up,◆,11月25・26日・12月3・10・17日・1月2・4・5・7・8日・2月12・25日運転
のぞみ150,up,◆,1月3日運転
のぞみ400,up,◆,11月20・21・24・25・27日～12月9・11～22・24日・1月11・12・16～19・22～26・29日～2月2・4～9・11・13～17・19～21・24・26～29日運転
のぞみ152,up,◆,11月22・23・26日・12月10・25日～1月8・14・21・28日・2月10・12・18・22・23・25日運転
のぞみ28,up,☆,N700S車両で運転
のぞみ402,up,◆,11月20～26・28日～12月1・3～15・17・18・20～22・24・28日～1月8・14・18・19・21・23・26・28日・2月2・4・8～13・15・16・18～27・29日運転
のぞみ404,up,◆,11月22・25日・12月3・8～10・15・17日・1月19・21・28日・2月4・9・11・16・18・22・24日運転
のぞみ154,up,◆,1月7日・2月12・25日運転
のぞみ154,up,◆,11月26日・12月27日～1月6・8日運転
のぞみ406,up,◆,11月24～26・29日・12月3・10・17日・1月1～8・21日・2月4・12・18・25日運転
のぞみ232,up,◆,11月26日・12月28日・1月1～8日・2月12・25日は運休
のぞみ156,up,◆,11月26日・12月28日・1月1～8日・2月12・25日運転
のぞみ408,up,◆,11月20～23・25～28日・12月1・3・7・8・10・17日・1月1～8・14・21・28日・2月4・12・18・22・25日運転
のぞみ410,up,◆,11月26日・12月3日・1月2～4・8日・2月12・25日運転
のぞみ412,up,◆,11月26日・12月3・10日・1月7・8日・2月12・18・25日運転
のぞみ158,up,◆,1月2～4日運転
のぞみ414,up,◆,11月20・21・24・27～30日・12月2・4～7・9・11～14・16・18～21日・1月11・12・15～18・22～25・29日～2月2・5～8・11・13～16・19～21・23・26～29日運転
のぞみ160,up,◆,11月22・23・25・26日・12月1・3・8・10・15・17・22・24日～1月8・14・19・21・26・28日・2月4・9・12・18・22・24・25日運転
こだま738,up,☆,N700S車両で運転
のぞみ416,up,◆,11月22・25・26日・12月3・10・17日・1月1～5・8・21日・2月4・12・18・25日運転
のぞみ418,up,◆,11月20～23・25・28・29日・12月3・10・15・17・22・26日・1月14・19・21・28日・2月4・9・11・16・18・22・24日運転
のぞみ162,up,◆,11月24・26日・12月27・29日～1月4・6～8日・2月10・23日運転
のぞみ162,up,◆,12月8・28日・1月5日・2月12・25日運転
のぞみ34,up,☆,N700S車両で運転
のぞみ420,up,◆,11月22・25・26日・12月1・3・7・8・10・14・17日・1月1～8・21・28日・2月4・8・9・11・12・15・16・18・20・22・24・25日運転
のぞみ236,up,◆,11月26日・12月3・28日～1月8日・2月12・25日は運休
のぞみ164,up,◆,11月26日・12月3・28日～1月8日・2月12・25日運転
のぞみ422,up,◆,11月20～12月1・3～15・17～22・24・28日・1月1～8・12・14・17～19・21・23～26・28日・2月1・2・4・7～9・11～16・18～22・24～27・29日運転
のぞみ424,up,◆,11月25・26日・12月3・10・17日・1月2～4・8日・2月12・25日運転
のぞみ426,up,◆,11月22日・12月3・10日・1月4日・2月12・25日運転
のぞみ166,up,◆,11月26日・1月2・3日運転
のぞみ238,up,◆,11月28・29日・12月2・4・6・7・9・11～13・18～21・25・31日・1月10・11・15～18・22～25・29日～2月2・5～8・13～15・19～21・27～29日運転
のぞみ168,up,◆,11月20～27・30日・12月1・3・5・10・14・15・17・22・24・26～30日・1月1～8・12・14・19・21・26・28日・2月4・9～12・16・18・22～26日運転
のぞみ428,up,◆,11月21・22・25・26日・12月1・3・8・10・17日・1月2～4・8・19・21日・2月4・9・12・16・18・22・25日運転
のぞみ430,up,◆,11月20・21・23・24・27・29日～12月1・3・7・10・13～15・17・21・22・26日・1月12・14・17～19・21～26・28日・2月1・2・4・6～8・11・13～16・18～21・23・24・26～29日運転
のぞみ170,up,◆,11月22・26・28日・12月27日～1月8日・2月12・22・25日運転
のぞみ170,up,◆,11月25日・12月8日・2月9日運転
のぞみ38,up,☆,N700S車両で運転
のぞみ432,up,◆,11月22・25・26日・12月3・8・10・17日・1月2～4・8日・2月9・12・18・22・25日運転
のぞみ242,up,◆,11月22・24・26日・12月3・10・27日～1月5・7・8日・2月12・25日は運休
のぞみ172,up,◆,11月22・24・26日・12月3・10・27日～1月5・7・8日・2月12・25日運転
のぞみ434,up,◆,11月20日～12月1・3～8・10～15・17～22・24・28日・1月1～8・12・14・18・19・21・23～26・28日・2月2・4・7～9・11・12・15・16・18～22・24～28日運転
のぞみ436,up,◆,11月22・24～26日・12月1・3・8・10・15・17・22日・1月1～5・7・8・21・26・28日・2月4・8・9・11・12・15・16・18・22・24・25日運転
のぞみ438,up,◆,11月22日・2月9・22日運転
のぞみ174,up,◆,11月26日・12月28日・1月2～4日・2月12・25日運転
のぞみ102,up,◆,11月26日・12月28～30日・1月2～4日・2月12・25日は運休
のぞみ102,up,◆,11月26日・12月28～30日・1月2～4日・2月12・25日運転
こだま746,up,☆,N700S車両で運転
のぞみ440,up,◆,11月20～22・24日～12月1・3・6～8・10・13～15・17・21・22・31日・1月2～4・8・12・14・16～19・21・24～26・28日・2月2・4・7～9・11～16・18・20～22・24・25・27～29日運転
のぞみ442,up,◆,11月21・24日・1月19・21・28日・2月2・8・11・12・15・25日運転
のぞみ176,up,◆,11月26日・12月10・17日・1月1・7日・2月16日運転
のぞみ176,up,◆,11月22・23・25日・12月1・3・8・15・22・24・26～28日・1月2～6・8・26日・2月4・9・10・18・22～24・26日運転
のぞみ244,up,◆,土曜と11月25日・12月2・9・30日・1月6日・2月24日は運転
のぞみ44,up,☆,N700S車両で運転
のぞみ444,up,◆,11月22・25・26日・12月3・10・17日・1月2～4日・2月9・12・16・18・22・25日運転
のぞみ246,up,◆,11月22・24・26日・12月27日～1月3・8日・2月9・12・22・25日は運休
のぞみ178,up,◆,11月22・24・26日・12月27日～1月3・8日・2月9・12・22・25日運転
のぞみ446,up,◆,11月20日～12月1・3～8・10～15・17～22・24・29・30日・1月1～5・7・8・11・12・14・18・19・21～26・28日・2月1・2・4・6～9・11～16・18～22・24～29日運転
のぞみ448,up,◆,11月22・24～26日・12月1・3・8・10・17日・1月2～4・8・19・21日・2月9・11・12・16・18・22・24・25日運転
のぞみ450,up,◆,11月22日・2月9・22日運転
のぞみ180,up,◆,11月26日・12月28～31日・1月2～4日・2月12・25日運転
のぞみ104,up,◆,11月26日・12月28～31日・1月2～4日・2月12・25日は運休
のぞみ104,up,◆,11月26日・12月28～31日・1月2～4日・2月12・25日運転
こだま750,up,☆,N700S車両で運転
のぞみ452,up,◆,11月21・22・24～26日・12月1・3・8・10・15・17・22・24日・1月2～4・8・19・21・26・28日・2月2・4・7～9・11・12・14～16・18・20～22・24・25・27・29日運転
のぞみ454,up,◆,11月20・21・24・27～30日・12月4～7・11～14・20～22日・1月1・12・14・16～19・23～25・28日・2月1・2・6～8・11～15・19～21・24～29日運転
のぞみ182,up,◆,11月22・23・25・26日・12月1・3・8・10・15・17・24・27・28日・1月2～5・7・8・21・26日・2月4・9・16・18・22日運転
のぞみ248,up,◆,土曜と11月25日・12月2・9・30日・1月6日・2月10・24日は運転
のぞみ50,up,☆,N700S車両で運転
のぞみ250,up,◆,11月26日・12月27日～1月4日・2月9・12・16・22・25日は運休
のぞみ184,up,◆,11月26日・12月27日～1月4日・2月9・12・16・22・25日運転
のぞみ456,up,◆,11月22・24～26日・12月1・3・8・10・15・17・22日・1月2～4・12・19・21・26日・2月9・11・12・16・18・22・24・25日運転
のぞみ458,up,◆,11月20～26・28日～12月1・3・7・8・10・14・15・17～19・21・22・24日・1月2～4・8・12・14・18・19・21・25・26・28日・2月2・4・8・9・11・12・15・16・18・22・24・25日運転
のぞみ460,up,◆,11月22・26日・12月3・10・17日・1月2～4日・2月9・12・16・22・25日運転
のぞみ462,up,◆,11月20・21・28～30日・12月4～7・11～14・20・21・26日・1月1・18・24・25日・2月4・7・8・13～15・19～21・26～29日運転
のぞみ188,up,◆,11月22～27日・12月1・3・8・10・15・17・22・24・27～31日・1月2～5・7・8・12・14・19・21・26・28日・2月2・9・11・12・16・18・22・24・25日運転
のぞみ464,up,◆,11月22・26日・12月3・24日・1月2～4日・2月9・12・22・25日運転
のぞみ54,up,☆,N700S車両で運転
のぞみ466,up,◆,11月21・22・24～26日・12月3・8・10・17・24・28日・1月2～5・7・8・14・19・21・28日・2月2・4・8・11・12・15・18・21・24・25日運転
のぞみ252,up,◆,11月22・25・26日・12月3・8・15・27～30日・1月2～4・8日・2月9・12・22・25日は運休
のぞみ190,up,◆,11月22・25・26日・12月3・8・15・27～30日・1月2～4・8日・2月9・12・22・25日運転
のぞみ468,up,◆,11月22・25・26日・12月3・10・15・17・22・24日・1月2～4・21・28日・2月9・11・12・16・18・22・24・25日運転
のぞみ254,up,◆,土曜と11月24・25日・12月10・17・24・27日～1月4日・2月9・16・18・22・25日は運休・但し、12月2・9・16日・1月6・27日・2月3・10・17・24日は運転
のぞみ192,up,◆,11月24・25日・12月10・17・24・27日～1月4日・2月9・16・18・22・25日運転
のぞみ470,up,◆,11月22・25・26日・12月1・3・8・10・17・24日・1月2～4・26日・2月9・11・12・16・22・24・25日運転
ひかり666,up,☆,N700S車両で運転
のぞみ472,up,◆,11月21～26日・12月1～3・7・9・10・14・15・17・21・22・24日・1月2～4・6・8・12・18・19・21・28日・2月4・9・11・12・15・18・22・24・25日運転
のぞみ474,up,◆,11月22・26日・12月3日・1月2～4日・2月9・12・16・22・25日運転
のぞみ476,up,◆,11月24・25日・12月1・3・10・15・17・24日・1月4・7・8・14・28日・2月4・9・11・16・18・22・24日運転
のぞみ194,up,◆,11月22・26日・12月8日・1月2・3・19・21・26日・2月2・12・25日運転
のぞみ478,up,◆,11月22・25・26日・12月3・8・10・17・24日・1月2～4・8・21・28日・2月4・9・11・12・16・18・22・24・25日運転
のぞみ480,up,◆,11月20・21・23・25・27～30日・12月2・4～7・9・11～14・16・18～21・23～26日・1月1・6・7・11・12・14・17～21・24～28・31日～2月4・7・8・10・11・13～21・23・26～29日運転
のぞみ196,up,◆,11月22・26日・12月3・10日・2月12・25日運転
のぞみ196,up,◆,12月1・8・15・17・22・27～31日・1月2～5・8日・2月9・22・24日運転
こだま764,up,☆,N700S車両で運転
のぞみ62,up,☆,N700S車両で運転
のぞみ482,up,◆,11月21・23・25日・12月1・2・7・9・10・15～17・21・22・26・27日・1月5～8・12・14・19・21・26・28日・2月2・4・8・11・15・17・18・23・24日運転
のぞみ198,up,◆,11月22・24・26日・12月3・24・28～31日・1月2～4日・2月9・12・16・22・25日運転
回送980,up,◆,11月24日・12月6・15・26日運転
回送982,up,◆,12月2日運転
