期間,20240316,20240630
のぞみ84,up,◆,3月16日～6月30日運転
のぞみ322,up,◆,3月30日・4月27日・5月3・6日運転
のぞみ324,up,◆,3月16・18・21～31日・4月3～6・10～13・15～20・22～27日・5月3～7・9～11・13～18・20・22～25・27日～6月1・3～8・10～15・17～22・25～29日運転
ひかり670,up,◆,3月16日～6月30日は運休
ひかり502,up,◆,3月16日～6月30日運転
のぞみ326,up,◆,3月16・23・25・27・28・30・31日・4月6・13・20・27日・5月3・5・6・18・25日・6月8・22日運転
のぞみ328,up,◆,3月28・30日・4月20・27日・5月3・5・6日運転
のぞみ330,up,◆,3月30日・4月27日・5月3・6日運転
ひかり692,up,◆,5月5・6日運転
のぞみ218,up,◆,休日と3月16・23・30日・4月13・27・28日・5月3・21・25日は運休・但し、3月17・20・24・31日・4月7・14・21・29日・5月4～6・12・19・26日・6月9・23・30日は運転
のぞみ116,up,◆,3月16・23・30日・4月13・27・28日・5月3・21・25日運転
のぞみ332,up,◆,3月16・23・25～31日・4月6・13・17～20・24・26・27日・5月3～6・11・15～18・21～25・30日・6月1・8・13・15・22・27・29日運転
のぞみ334,up,◆,4月27日・5月3・6日運転
のぞみ10,up,☆,N700S車両で運転
のぞみ336,up,◆,5月5・6日運転
のぞみ118,up,◆,3月23日・4月27日・5月3日運転
のぞみ338,up,◆,3月18日・4月1～5・8～11・15～18・22～25・29日～5月1・5～9・12・13・19・20・23・27・31日・6月2～5・7・9・10・12～14・16～21・23～27・30日運転
のぞみ120,up,◆,3月16・17・20・22～31日・4月6・7・12～14・19～21・26～28日・5月2～4・10・11・15～18・22・24～26・29・30日・6月1・8・15・22・29日運転
のぞみ340,up,◆,3月28・30・31日・4月20・27日・5月3・5・6・14・21・28・29日・6月11・28日運転
のぞみ342,up,◆,3月17・20日・4月3～5・12・14・17・19・21・23～26・29日・5月2・10・12・15～17・20・22～24・26・27・30日・6月7・9・21・23・27・29・30日運転
のぞみ122,up,◆,3月16・21・23～31日・4月6・13・18・20・27・28日・5月3～6・11・18・25日・6月1・6・8・13～15・22日運転
のぞみ344,up,◆,5月3・5・6日運転
のぞみ14,up,☆,N700S車両で運転
のぞみ346,up,◆,3月30・31日・4月7・27日・5月3・5・6日運転
のぞみ220,up,◆,3月23・30日・4月27・28日・5月3・5・6日は運休
のぞみ124,up,◆,3月23・30日・4月27・28日・5月3・5・6日運転
ひかり648,up,☆,N700S車両で運転
のぞみ348,up,◆,3月16・24・25・27～31日・4月6・13・19・20・26・27・29日・5月3～6・18・25日・6月8・22日運転
のぞみ350,up,◆,5月3・5・6日運転
のぞみ352,up,◆,3月31日・5月5・6日運転
のぞみ126,up,◆,3月23日・4月27日・5月3日運転
のぞみ354,up,◆,3月17・18・20・21日・4月1～5・7～11・15～18・21～23・25・30日・5月1・7・9・10・12～14・17・19～21・26・27・30・31日・6月2～7・9～14・16・19～21・23～28・30日運転
のぞみ128,up,◆,3月16・22～31日・4月6・12～14・19・20・26～29日・5月2～6・11・15・16・18・22～25・28・29日・6月1・8・15・22・29日運転
のぞみ356,up,◆,3月24・28～31日・4月12・24～26・29日・5月3・5・6日運転
のぞみ358,up,◆,3月17・18・20～22・24～27・31日・4月1・3～7・14・18・19・21・29日・5月2・4・12・17・23・24・26・30日・6月2・7・9・14・16・21・23・27・28・30日運転
のぞみ130,up,◆,3月23・30日・4月28日運転
のぞみ130,up,◆,3月16・28・29日・4月13・20・27日・5月3・5・6・18・25日・6月22日運転
のぞみ360,up,◆,5月5・6日運転
のぞみ362,up,◆,3月31日・5月3・5・6日運転
のぞみ364,up,◆,3月24～31日・4月5・19・20・26・27・29日・5月3・5・6日運転
のぞみ366,up,◆,3月31日・5月5・6日運転
のぞみ368,up,◆,3月24日・4月29日運転
のぞみ134,up,◆,3月27日・5月3・5・6日運転
のぞみ370,up,◆,3月16～21日・4月1～12・14～19・21～26・30日・5月1・7～10・12～17・19～24・26～31日・6月2～7・9～14・16～21・23～30日運転
のぞみ136,up,◆,3月22～21日・4月13・20・27～29日・5月2～6・11・18・25日・6月1・8・15・22日運転
のぞみ372,up,◆,3月24～31日・4月25・26・29日・5月5・6日運転
のぞみ374,up,◆,3月16～18・20～22・24～29・31日・4月7・11～14・18～21・24・26・29日・5月4・10・12・16～19・21・23～27・30・31日・6月2・6・7・9・10・13・14・16・17・20・21・23・26～28・30日運転
のぞみ138,up,◆,5月2・5・6日運転
のぞみ138,up,◆,3月23・30日・4月27日・5月3日運転
のぞみ376,up,◆,3月31日・5月5・6日運転
のぞみ378,up,◆,3月24・31日・4月29日・5月3・5・6日運転
のぞみ224,up,◆,5月3・5・6日は運休
のぞみ140,up,◆,5月3・5・6日運転
のぞみ380,up,◆,3月17・22・24～31日・4月5・7・14・19・21・26・29日・5月2・3・5・6・17・19・24・26日・6月2・7・9・16・21・23・30日運転
のぞみ382,up,◆,3月31日・5月5・6日運転
のぞみ384,up,◆,3月24・31日・4月29日・5月3日運転
のぞみ142,up,◆,5月5・6日運転
のぞみ386,up,◆,3月16～21日・4月1～25・30日・5月4・7日～6月21・23～30日運転
のぞみ144,up,◆,3月22～31日・4月26～29日・5月1～3・5・6日運転
のぞみ388,up,◆,3月17・22・24～31日・4月5・7・14・21・25・26・29日・5月5・6日運転
のぞみ390,up,◆,3月16～22・24～30日・4月1～7・10～12・14～19・21～24・26・28・30日・5月1・4・9・10・12・14～17・19～21・23～27・29～31日・6月2～4・6・7・9・10・13・14・16・17・19～21・23・24・26～28・30日運転
のぞみ146,up,◆,4月29日・5月2・5・6日運転
のぞみ146,up,◆,3月23・31日・4月27日・5月3日運転
のぞみ392,up,◆,3月17・24・25・27～29・31日・4月29日・5月5・6・19・26日・6月2・9・16・23・30日運転
のぞみ394,up,◆,3月24・31日・4月29日・5月5・6日・6月9日運転
のぞみ226,up,◆,5月5・6日は運休
のぞみ148,up,◆,5月5・6日運転
のぞみ396,up,◆,3月17・18・20日～4月1・4・5・7・14・19・21・25～27・29日・5月2～6・12・17・19・22・24・26日・6月2・7・9・16・21・23・28・30日運転
のぞみ398,up,◆,3月24・31日・4月29日・5月5・6日・6月22日運転
のぞみ400,up,◆,3月17・24・28・31日・4月26・29日・5月19・26日・6月2・9・16・23日運転
のぞみ150,up,◆,5月5・6日運転
のぞみ402,up,◆,3月16・18～21日・4月1～6・8～13・15～25・30日・5月7～12・14日～6月10・12～28・30日運転
のぞみ152,up,◆,3月17・22～31日・4月7・14・26～29日・5月1～6日運転
のぞみ28,up,☆,N700S車両で運転
のぞみ404,up,◆,3月16～4月5・7・10～12・16～19・21～24・26・28～30日・5月2・4～6・9・10・12～17・19～24・26～31日・6月2・4～7・9～14・16～21・23～28・30日運転
のぞみ406,up,◆,3月17～22・25～30日・4月3～5・7・14・18・19・21・26日・5月12・19・26日・6月7・9・14・16・21・23・30日運転
のぞみ154,up,◆,3月23・24・31日・4月27・29日・5月2・3・5・6日運転
のぞみ408,up,◆,3月17・18・24～29・31日・4月7・14・25・26・29日・5月5・6日・6月30日運転
のぞみ230,up,◆,3月24・31日・4月29日・5月5・6日は運休
のぞみ156,up,◆,3月24・31日・4月29日・5月5・6日運転
のぞみ410,up,◆,3月17・20～22・24～27・29・31日・4月1・7・14・21・29日・5月5・6・17・24・26日・6月2・16・30日運転
のぞみ412,up,◆,3月24・31日・4月29日・5月5・6・12・24・26日・6月2・9・16・23日運転
のぞみ414,up,◆,3月17・24・27・28・31日・4月7・14・29日・5月19・26日・6月9・16・23・30日運転
のぞみ158,up,◆,5月5・6日運転
のぞみ232,up,◆,3月17・22・24～31日・4月5・7・12・14・19・21・26日～5月6・12・17～19・21～24・26・28・29・31日・6月2・9・14・16・23・30日は運休
のぞみ160,up,◆,3月17・22・24～31日・4月5・7・12・14・19・21・26日～5月6・12・17～19・21～24・26・28・29・31日・6月2・9・14・16・23・30日運転
こだま738,up,☆,N700S車両で運転
のぞみ416,up,◆,3月17・21・22・24～29・31日・4月7・14・21・26・29日・5月5・6・12・19・26日・6月2・9・16・23・30日運転
のぞみ418,up,◆,3月18～22・26～28日・4月5・7・14・21・26日・5月12・17・19・26日・6月2・7・9・14・16・23・30日運転
のぞみ162,up,◆,3月17・22・24・25・29・31日・4月27・29日・5月3・5・6・14・24日・6月5日運転
のぞみ162,up,◆,3月23日・5月2日運転
のぞみ34,up,☆,N700S車両で運転
のぞみ420,up,◆,3月17～22・24日～4月1・3～5・7・11・12・14・18・19・21・24～26・28・29日・5月2・4～6・10・12・15～17・19・23・24・26・31日・6月2・6・7・9・13・14・16・20・21・23・28・30日運転
のぞみ236,up,◆,3月24・31日・4月29日・5月2・3・5・6日は運休
のぞみ164,up,◆,3月24・31日・4月29日・5月2・3・5・6日運転
のぞみ422,up,◆,3月17～4月5・7・10～12・14～19・21～26・28～30日・5月2・4～10・12・15～17・19～24・26～31日・6月2・4・6・7・9・10・12～14・16～21・23～28・30日運転
のぞみ424,up,◆,3月17・24・31日・4月21・29日・5月5・6日運転
のぞみ426,up,◆,3月17・22・27・28日・4月7・14・19・21・26日・5月19・26日・6月9・16・23・30日運転
のぞみ166,up,◆,3月24・31日・4月29日・5月5・6日運転
のぞみ428,up,◆,3月16・20日・4月1～4・6・8～10・15・16・22・23日・5月7～9・13日・6月3・4・6・10～12・17～19・24～27日運転
のぞみ168,up,◆,3月17～19・21～31日・4月5・7・11・12・14・17～19・21・24日～5月6・10・12・14～31日・6月2・5～7・9・13・14・16・20・21・23・28・30日運転
のぞみ430,up,◆,3月17～19・21・22・24～29・31日・4月5・7・12・14・21・26・29日・5月2・5・6・10・12・17・19・24・26・31日・6月2・7・9・14・16・21・23・28・30日運転
のぞみ432,up,◆,3月18～21日・4月1～3・5・10～12・15・17～19・22・24～26日・5月7～10・14～17・20～23・27～30日・6月5・6・10・13・14・17～21・24～26・28日運転
のぞみ170,up,◆,3月17・22・24・26～31日・4月4・14・16・21・23・28・29日・5月3・5・6・19・24・26・31日・6月2・9・11・12・16・23・27日運転
のぞみ170,up,◆,3月23・25日・4月7日・5月2・4・12日・6月7・30日運転
のぞみ38,up,☆,N700S車両で運転
のぞみ434,up,◆,3月17・21・22・24～29・31日・4月7・12・14・21・26・29日・5月2・5・6・12・17・19・24・26日・6月2・7・9・14・16・23・30日運転
のぞみ240,up,◆,3月17・24・25・29・31日・4月26・27・29日・5月2・3・5・6・17・19・21・24・26・31日・6月4・7・9・14・16・21・23日は運休
のぞみ172,up,◆,4月26日・6月4日運転
のぞみ172,up,◆,3月17・24・25・29・31日・4月27・29日・5月2・3・5・6・17・19・21・24・26・31日・6月7・9・14・16・21・23日運転
のぞみ436,up,◆,3月17～22・24～29・31日・4月3～5・7・11・12・14・17～19・21・24～26・28・29日・5月2・4～6・10・12・16・17・19・23・24・26・31日・6月2・6・7・9・13・14・16・20・21・23・27・28・30日運転
のぞみ438,up,◆,3月17・24・31日・4月26・29日・5月5・6・26日運転
のぞみ40,up,☆,N700S車両で運転
のぞみ440,up,◆,3月17・22日・4月7・26日・5月26日運転
のぞみ174,up,◆,3月24・31日・4月29日・5月3・5・6日運転
のぞみ102,up,◆,3月24・31日・4月29日・5月3・5・6日は運休
のぞみ102,up,◆,3月24・31日・4月29日・5月3・5・6日運転
こだま746,up,☆,N700S車両で運転
のぞみ442,up,◆,3月17～22・24～31日・4月4・5・7・11・12・14・18・19・21・24～26・29日・5月2・5・6・10・12・16・17・19・23・24・26・31日・6月2・6・7・9・13・14・16・20・21・23・27・28・30日運転
のぞみ444,up,◆,3月18・19・21日・4月26日・6月14・21・28日運転
のぞみ176,up,◆,3月17・24・25・29・31日・4月21日・5月2・10・17・22・26・28～31日・6月2・9・16・23日運転
のぞみ176,up,◆,3月22・23・26～28日・4月5・7・12・14・19・27～29日・5月3～6・12・19・23・24日・6月7・30日運転
のぞみ242,up,◆,土曜運休・但し、3月16・23日・4月6日・5月4・18・25日は運転
のぞみ44,up,☆,N700S車両で運転
のぞみ446,up,◆,3月17・19・21・22・24～29・31日・4月7・12・14・19・21・26・29日・5月2・5・6・19・24・26日・6月9・16・23・30日運転
のぞみ244,up,◆,3月17・24・28・29日・4月21・26・27・29日・5月2・3・5・6・10・17・19・24・26・30・31日・6月2・7・9・14・16・21・23日は運休
のぞみ178,up,◆,5月3日運転
のぞみ178,up,◆,3月17・24・28・29日・4月21・26・27・29日・5月2・5・6・10・17・19・24・26・30・31日・6月2・7・9・14・16・21・23日運転
のぞみ448,up,◆,3月17～22・24日～4月5・7・9～12・14～19・21～26・28・29日・5月2・4～10・12・14～17・19～21・24・26・27・31日・6月2・5～7・9・11～14・16・17・19～21・23・26～28・30日運転
のぞみ450,up,◆,3月17・22・24・29日・4月7・12・14・21・26・29日・5月2・5・6・17・19・24・26日・6月2・7・9・14・16・21・23・30日運転
のぞみ452,up,◆,3月22日・4月7・26日運転
のぞみ180,up,◆,3月24・31日・4月29日・5月3・5・6日運転
のぞみ104,up,◆,3月24・31日・4月29日・5月3・5・6日は運休
のぞみ104,up,◆,3月24・31日・4月29日・5月3・5・6日運転
のぞみ454,up,◆,3月17・19・21・22・24・26～29・31日・4月7・12・14・19・21・26・29日・5月2・5・6・12・17・19・24・26・31日・6月2・7・9・14・16・21・23・28・30日運転
のぞみ456,up,◆,3月18～21・24日・4月3～5・11・16～18・21・23・24・26日・5月9・10・15～17・22・29・31日・6月2・6・7・9・12～14・16・19～21・23・26～28日運転
のぞみ182,up,◆,3月17・22・23・25～29・31日・4月7・12・14・19・25・27～29日・5月2・4～6・12・19・23・24・26日・6月30日運転
のぞみ246,up,◆,土曜運休・但し、3月16・23・30日・4月6日・5月4・18・25日は運転
のぞみ50,up,☆,N700S車両で運転
のぞみ248,up,◆,3月17・22・24・28・29・31日・4月21・26・27・29日・5月2・3・5・6・10・17・19・24・26・31日・6月2・7・9・14・16・21・23日は運休
のぞみ184,up,◆,4月26日運転
のぞみ184,up,◆,3月17・22・24・28・29・31日・4月21・27・29日・5月2・3・5・6・10・17・19・24・26・31日・6月2・7・9・14・16・21・23日運転
のぞみ458,up,◆,3月17・19・22・24・29・31日・4月7・12・14・19・21・26・29日・5月2・5・6・12・17・19・24・26日・6月2・7・9・14・16・21・23・30日運転
のぞみ460,up,◆,3月17～19・21・22・24～31日・4月5・7・12・14・18・19・21・25・26・29日・5月2・4～6・10・17・19・24・26・31日・6月2・7・9・13・14・16・21・23・28・30日運転
のぞみ462,up,◆,3月17・22・24・31日・4月7・12・14・26・29日・5月2・24・26日・6月14・16・23・30日運転
のぞみ186,up,◆,5月5・6日運転
のぞみ464,up,◆,3月16・18～21・30日・4月4・10・11・17・18・20・23～25日・5月7・9・15・16・22・23・25・27・31日・6月1・6・7・12・14・17・19・20・26・27日運転
のぞみ188,up,◆,3月17・22～29・31日・4月5・7・12・14・19・21・26・28・29日・5月2～6・10・12・17・19・24・26・28・29日・6月2・9・16・21・23・28・30日運転
のぞみ466,up,◆,3月17・24・31日・4月7・26・29日・5月5・6日・6月13日運転
のぞみ54,up,☆,N700S車両で運転
こだま754,up,☆,N700S車両で運転
のぞみ468,up,◆,3月17～19・21～29・31日・4月5・7・14・21・25・26・28・29日・5月2・4～6・10・12・16・19・24・26日・6月2・7・9・16・21・23・28・30日運転
のぞみ250,up,◆,3月24・31日・4月29日・5月2・4～6日は運休
のぞみ190,up,◆,3月24・31日・4月29日・5月2・4～6日運転
のぞみ470,up,◆,3月17・24・31日・4月7・14・21・26・29日・5月2・5・6・26日・6月2・9・16・23・30日運転
のぞみ252,up,◆,土曜と3月17・22・24～29・31日・4月5・7・12・14・19・21・26・27日・5月2・3・5・6・12・17・19・24・26・31日・6月2・7・9・14・16・21・23・30日は運休・但し、3月16・23・30日・4月6・13日・5月4・11・18・25日・6月8・15・22・29日は運転
のぞみ192,up,◆,6月21日運転
のぞみ192,up,◆,3月17・22・24～29・31日・4月5・7・12・14・19・21・26・27日・5月2・3・5・6・12・17・19・24・26・31日・6月2・7・9・14・16・23・30日運転
のぞみ472,up,◆,3月17・22・24・31日・4月7・12・14・19・26・29日・5月2・5・6・17・24・26・31日・6月7・14・16・21・23日運転
のぞみ474,up,◆,3月17・19・22・24・26～31日・4月7・14・21・29日・5月5・6・12・19・26日・6月2・9・16・23・30日運転
のぞみ476,up,◆,3月24・31日・4月12・19・26・29日・5月2・5・6・17・24・31日・6月7・14・21日運転
のぞみ478,up,◆,3月28日・4月7・12・14・19・21・26日・5月12・16・19・25・26・31日・6月2・7・9・14・16・23・30日運転
のぞみ194,up,◆,3月17・22・24・29・31日・4月28・29日・5月2～6・17・24日・6月21・28日運転
のぞみ480,up,◆,3月17・22・24・31日・4月7・14・19・21・26・28・29日・5月2・4～6・12・17・19・24・26日・6月2・7・9・14・16・21・23・30日運転
のぞみ482,up,◆,3月16～23・25～30日・4月1～5・7・10～18・20～25・28・30日・5月4・7～10・12・15・16・19～31日・6月2・3・5・6・9・11～13・16～20・23～28・30日運転
のぞみ196,up,◆,3月24・31日・4月26日・5月2日運転
のぞみ196,up,◆,3月27・29日・5月3・5・6日運転
こだま764,up,☆,N700S車両で運転
のぞみ62,up,☆,N700S車両で運転
のぞみ484,up,◆,3月17・24・31日・4月26・29日・5月2・5・6・26日・6月2・9・16日運転
のぞみ486,up,◆,3月16・18～21・23・25～28・30日・4月5～7・12・13・19・20・25日・5月10～12・16～18・25・31日～6月2・7～9・14～16・21～23・28～30日運転
のぞみ198,up,◆,3月17・22・24・29・31日・4月14・21・26～29日・5月2～6・19・24・26日運転
のぞみ488,up,◆,4月29日・5月5・6日運転
回送980,up,◆,3月18・28日・4月6・16・26日運転
回送982,up,◆,4月2日運転
